,reaction_id,rmg_value,class
267,C=C_m1.[H]_m2>>[CH]=C_m2.[H][H]_m1,0.08281068749082678,abstraction
268,[O]O_m2.[O]O_m2>>[O][O]_m3.OO_m1,0.07971569586031056,abstraction
269,[CH]=O_m2>>[H]_m2.[C-]#[O+]_m1,0.07783763636200595,
270,[H][H]_m1.[O]_m3>>[H]_m2.[OH]_m2,0.07708465207806248,abstraction
271,[CH]=CC=O_m2.[CH]=O_m2>>O=CC=CC=O_m1,0.07602739517576862,
272,[O]C=O_m2.[O][C](C=O)C=C=O_m3>>O=C=O_m1.O=C=C[C](O)C=O_m2,0.07531602506347151,abstraction
273,[OH]_m2.C=C=C_m1>>[CH2]C(=C)O_m2,0.07408329854012018,addition
274,[CH2]CCC_m2.[CH2]CC=C_m2>>C=CCC_m1.C=CCC_m1,0.07373248920481625,abstraction
275,CCC(C)O[O]_m2>>[CH2]CC(C)OO_m2,0.07369943417314517,migration
276,O=C[C](O)C=O_m2.O=[C]O_m2>>O=C=C(O)C=O_m1.O=CO_m1,0.07359844275773031,abstraction
277,[H]_m2.C[O]_m2>>[H]_m2.[CH2]O_m2,0.073212571459223,
278,[O]C1OOC(O)C1=O_m2.C#C[CH2]_m2>>O=C1OOC(O)C1=O_m1.C#CC_m1,0.07297649744030622,abstraction
279,C[O]_m2.[C]#C_m2>>C=O_m1.C#C_m1,0.07294380794262506,abstraction
280,[CH2]O[O]_m3.[CH2]O_m2>>[O]OCCO_m2,0.07213673019430811,
281,O=C=C(O)[CH]O_m2.[O][O]_m3>>[O]OC(O)C(O)=C=O_m2,0.07146682170449738,addition
282,[CH]1CCOOC1_m2.[CH2]C=CC_m2>>C1=CCOOC1_m1.CC=CC_m1,0.07066968339140613,abstraction
283,[O]C=CC(C=O)O[O]_m3>>O=O_m1.O=CC=CC=O_m1,0.07066436930330619,
284,O=C1OOC(O)[C]1O_m2.C[CH]CCOO_m2>>O=C1OOC(O)C1=O_m1.CCCCOO_m1,0.07055188140989445,abstraction
285,[O]CCC=O_m2.[CH2]C#CC_m2>>O=CCC=O_m1.C=C=CC_m1,0.07049118061047338,abstraction
286,CC(=O)C(O)=C[O]_m2.[CH]=C(O)C=O_m2>>CC(=O)C(=O)C=O_m1.C=C(O)C=O_m1,0.07006464565755705,abstraction
287,[CH]1C=CCO1_m2.[CH]=O_m2>>C1C=COC=1_m1.C=O_m1,0.0696785471953577,abstraction
288,[O][C](C=O)C=C=O_m3>>O=C=C=C(O)C=O_m1,0.06964130135168561,migration
289,[H]_m2.C=CCC_m1>>[CH2]CCC_m2,0.0677325247558395,addition
290,CC=O_m1.[O]O_m2>>C[C]=O_m2.OO_m1,0.06670501423920071,abstraction
291,[CH]_m2.[CH3]_m2>>[H]_m2.[CH]=C_m2,0.06658818856145719,
292,[CH2]CO_m2.C#C[CH2]_m2>>C=CO_m1.C=C=C_m1,0.06493375277487043,abstraction
293,C[CH]CC_m2.[CH2]C=C[CH2]_m3>>C=CCC_m1.[CH2]CC=C_m2,0.06446159309665178,abstraction
294,C=C=C(C)O[O]_m2>>CC1=[C]COO1_m2,0.06356399774688519,
295,CC=CC_m1.[CH2]C(=O)C=O_m2>>[CH2]C=CC_m2.C=C(O)C=O_m1,0.06341934600433984,abstraction
296,CCCC_m1.[CH2]CCC_m2>>C[CH]CC_m2.CCCC_m1,0.06321139195874574,abstraction
297,C=O_m1.[CH2]_m3>>[CH]=O_m2.[CH3]_m2,0.06286089990783399,abstraction
298,COO_m1.C=C[O]_m2>>CO[O]_m2.CC=O_m1,0.062189799937915236,abstraction
299,[CH2]_m3.O=C=C(O)[CH]O_m2>>[CH2]C(=O)C(O)=CO_m2,0.06211243152541063,
300,[CH]=C[CH]C_m3.C#C[CH2]_m2>>C#C[CH]C_m2.C#CC_m1,0.061717831845075184,abstraction
301,C[C]C_m1>>C=CC_m1,0.0603160944929132,migration
302,CC=O_m1.C[CH]CC_m2>>C[C]=O_m2.CCCC_m1,0.05826748888320672,abstraction
303,[O]_m3.[CH]=C_m2>>C=C[O]_m2,0.0577781444560917,
304,[CH2]CO_m2.[O]C=O_m2>>C=CO_m1.O=CO_m1,0.056906383631811636,abstraction
305,[CH2]CCC_m2.[CH2]C=CC_m2>>CC=CC_m1.C=CCC_m1,0.055649317288029264,
306,[C]_m3.[CH2]_m3>>[H]_m2.[C]#C_m2,0.05518729338635917,
307,O=C=C(O)C=O_m1>>O=CC(=O)C=O_m1,0.0551557814447804,migration
308,C=CO_m1.CO[O]_m2>>C=C[O]_m2.COO_m1,0.05506782592900231,abstraction
309,[CH2]C=C_m2.[CH]C=C_m3>>C=C=C_m1.[CH2]C=C_m2,0.053481722449721235,abstraction
310,[CH3]_m2.[OH]_m2>>[CH2]_m3.O_m1,0.05328556377276,abstraction
311,[CH3]_m2.[CH2]C=C[CH2]_m3>>[CH2]C=CCC_m2,0.05318525035537858,addition
312,[O][O]_m3.C#C[O]_m2>>[OH]_m2.[C-]#[O+]_m1.[C-]#[O+]_m1,0.052235131189446095,
313,[O]CC(=O)C=O_m2.[CH2]C=C_m2>>O=CC(=O)C=O_m1.C=CC_m1,0.05120052869881088,abstraction
314,C=C[O]_m2.O=CC(=O)C=O_m1>>[O]C(CC=O)C(=O)C=O_m2,0.05097331341702572,addition
315,C=CO_m1.[CH2]CC=C_m2>>C=C[O]_m2.C=CCC_m1,0.05049138461555108,abstraction
316,CC=O_m1.[OH]_m2>>C[C]=O_m2.O_m1,0.04951770289411148,abstraction
317,[O]C=O_m2.[CH2]C=C_m2>>O=C=O_m1.C=CC_m1,0.04946180498760327,abstraction
318,C[CH2]_m2.[O]O_m2>>C=C_m1.OO_m1,0.04819257949485533,abstraction
319,[CH]1C=CCO1_m2.[O][O]_m3>>C1C=COC=1_m1.[O]O_m2,0.04817751722489766,abstraction
320,[CH]1CCOOC1_m2.C=[C]C_m2>>C1=CCOOC1_m1.C=CC_m1,0.04712617887136883,abstraction
321,[CH]C=C_m3.[CH]=C_m2>>C#C[CH2]_m2.C=C_m1,0.04710652943982376,abstraction
322,[CH2]CC=C_m2.[CH2]C=C[CH2]_m3>>C=CC=C_m1.[CH2]CC=C_m2,0.04618018925597047,abstraction
323,C=CCC_m1.[C]#C_m2>>[CH2]C=CC_m2.C#C_m1,0.04601649343080305,abstraction
324,[O]_m3.[OH]_m2>>[O]O_m2,0.045973839951063813,
325,C=[C]C_m2.[CH2]C=CC_m2>>C=C=C_m1.CC=CC_m1,0.04501328175212565,abstraction
326,[CH]C=C_m3.[CH2]_m3>>C#C[CH2]_m2.[CH3]_m2,0.044185563931908936,abstraction
327,[O]OC(O)[C]=O_m3>>O=C1OOC1O_m1,0.04404986023139649,
328,[CH2]CCC_m2>>C[CH]CC_m2,0.043527444229684034,migration
329,C[CH2]_m2.C=C_m1>>[CH2]CCC_m2,0.043527444229684034,addition
330,[CH2]CO_m2.[O][O]_m3>>C=CO_m1.[O]O_m2,0.04273162017605031,abstraction
331,[O]C=O_m2.CCCCO[O]_m2>>O=C=O_m1.CCCCOO_m1,0.04250566888182127,abstraction
332,COO_m1.[CH2]CC=C_m2>>CO[O]_m2.C=CCC_m1,0.042452904017871586,abstraction
333,[CH2]CC_m2.[CH3]_m2>>C=CC_m1.C_m1,0.041621895785796975,abstraction
334,CC_m1.[CH2]_m1>>C[CH2]_m2.[CH3]_m2,0.041341164051253966,abstraction
335,[CH2]CC_m2.[OH]_m2>>C=CC_m1.O_m1,0.04044068744072762,abstraction
336,[CH2]CO_m2.[CH2]C=CC_m2>>C=CO_m1.CC=CC_m1,0.040295503638671036,abstraction
337,[CH2]C=C[CH2]_m3>>C=CC=C_m1,0.03958775347095154,migration
338,CCO[O]_m2.[CH2]_m1>>CC(C)O[O]_m2,0.03925117385347682,
339,C[CH2]_m2.[O]_m3>>C=C_m1.[OH]_m2,0.03920004997134945,abstraction
340,C1=COCC1_m1.CCCCO[O]_m2>>[CH]1C=CCO1_m2.CCCCOO_m1,0.03904818844792953,abstraction
341,C=CC_m1.[OH]_m2>>[CH2]C=C_m2.O_m1,0.03880998893561071,abstraction
342,[CH2]_m1.C[CH2]_m2>>[CH2]CC_m2,0.038479103520030304,
343,[OH]_m2.[CH]=C_m2>>C=CO_m1,0.03785276503710162,
344,[CH]C=C_m3.[O][O]_m3>>C#C[CH2]_m2.[O]O_m2,0.037817451798995004,abstraction
345,[CH2]CC_m2.C=O_m1>>CCCC[O]_m2,0.037326621596222055,addition
346,C[CH2]_m2.[O][O]_m3>>C=C_m1.[O]O_m2,0.037185486743576086,abstraction
347,O_m1.[O]_m3>>[OH]_m2.[OH]_m2,0.037097111735675516,abstraction
348,[CH2]C=C[CH2]_m3>>C1=CCC1_m1,0.03701145589694632,
349,[CH]=CC=O_m2>>[CH2]C=C=O_m2,0.03662299976799342,migration
350,O_m1.[C-]#[O+]_m1>>O=CO_m1,0.0365930093362612,
351,O=C[C](O)C=O_m2.C=C[O]_m2>>O=CC(=O)C=O_m1.CC=O_m1,0.03653329473109047,abstraction
352,[O][O]_m3.[C-]#[O+]_m1>>[O]_m3.O=C=O_m1,0.03645659271368554,
353,OO_m1.C#C[CH2]_m2>>[O]O_m2.C=C=C_m1,0.03617630441490402,abstraction
354,C=CCC_m1.[CH2]_m3>>[CH2]C=CC_m2.[CH3]_m2,0.03574590723212587,abstraction
355,C[O]_m2.[CH2]C=C_m2>>C=O_m1.C=CC_m1,0.03554463097124053,abstraction
356,[O]CC=CC=O_m2>>O=C[CH]C=CO_m2,0.03455873187578263,migration
357,[CH2]CO_m2.[CH2]O_m2>>C=CO_m1.CO_m1,0.034485800225478674,abstraction
358,CC(=O)C(=O)C[O]_m2>>CC(=O)C([O])=CO_m2,0.03429279686655201,migration
359,C[C]=O_m2.[OH]_m2>>C=C=O_m1.O_m1,0.03365886887361672,abstraction
360,C[O]_m2.[CH2]_m3>>C=O_m1.[CH3]_m2,0.032357977730680366,abstraction
361,C[CH]C_m2>>[CH2]CC_m2,0.03228265855285417,migration
362,C[CH]CC_m2.[O]O_m2>>CC=CC_m1.OO_m1,0.03222544770691354,abstraction
363,COO_m1.[CH2]O[O]_m3>>CO[O]_m2.CO[O]_m2,0.03205247599601692,abstraction
364,C[CH]CC_m2.[CH2]C=CC_m2>>C=CCC_m1.C=CCC_m1,0.03202560430287673,abstraction
365,OO_m1.C#C[O]_m2>>[O]O_m2.C=C=O_m1,0.03176473254936376,abstraction
366,[O]OC(O)C(O)=C=O_m2>>O=C1OOC(O)[C]1O_m2,0.03150944510779192,
367,[OH]_m2.C#C_m1>>[C-]#[O+]_m1.[CH3]_m2,0.031065346896232644,
368,[CH]1C=CCO1_m2.C[CH2]_m2>>C1C=COC=1_m1.CC_m1,0.03095881576006685,abstraction
369,[O]O_m2.[CH]_m2>>[O][O]_m3.[CH2]_m1,0.03039282289112887,abstraction
370,CC(=O)OO[CH]O_m2.C#C[CH2]_m2>>CC(=O)OOC=O_m1.C#CC_m1,0.029727818711922087,abstraction
371,C_m1.[CH2]_m1>>[CH3]_m2.[CH3]_m2,0.029488061663045163,abstraction
372,[CH2]C=C_m2.[CH2]O_m2>>C=C=C_m1.CO_m1,0.029359574893505963,abstraction
373,CCCCOO_m1.[CH]C=O_m3>>CCCCO[O]_m2.C=C[O]_m2,0.029327495161386,abstraction
374,[H]_m2.[CH2]O_m2>>O_m1.[CH2]_m1,0.02923428095641908,
375,OO_m1.C[CH]CCOO_m2>>[O]O_m2.CCCCOO_m1,0.028758170875717894,abstraction
376,[H]_m2.[CH3]_m2>>C_m1,0.02857492803024408,
377,CC(=O)CC[O]_m2.[OH]_m2>>CC(=O)CCOO_m1,0.02838856499910925,
378,C[C]CC_m1>>C=CCC_m1,0.0283480176741342,migration
379,C[C]=O_m2.C#C[CH2]_m2>>C=C=O_m1.C#CC_m1,0.028329789178785206,abstraction
380,[C]_m3.[CH3]_m2>>[H]_m2.C#C_m1,0.02821202126112348,
381,[O]_m3.C=C_m1>>[H]_m2.C[C]=O_m2,0.02820340169322755,
382,CO[O]_m2.[CH2]_m1>>CCO[O]_m2,0.027816200305926915,
383,O=CC=CC=O_m1.[H]_m2>>O=[C]C=CC=O_m2.[H][H]_m1,0.027186990586383644,abstraction
384,[CH2]C=CC_m2.[CH2]C=CC_m2>>C=CC=C_m1.C=CCC_m1,0.0269780840211865,abstraction
385,[O]_m3.C=C_m1>>[CH]=O_m2.[CH3]_m2,0.026613426554180083,
386,[CH2]C=CC=O_m2.[CH3]_m2>>C=CC=C=O_m1.C_m1,0.026186345129864515,abstraction
387,O=C[C](O)C=O_m2.[CH2]CCCOO_m2>>O=CC(=O)C=O_m1.CCCCOO_m1,0.02595811637243503,abstraction
388,[CH2]CO_m2.C=C[CH]CO[O]_m3>>C=CO_m1.CC=CCO[O]_m2,0.025769818019454008,abstraction
389,[CH2]C=CC_m2.C=C[O]_m2>>C=CC=C_m1.C=CO_m1,0.02546509300559767,abstraction
390,[Ar]_m1.[CH2]_m1>>[Ar]_m1.[CH2]_m3,0.02515162018852721,
391,C=[C]C_m2.[H]_m2>>C#CC_m1.[H][H]_m1,0.025111787832488533,abstraction
392,C=C[O]_m2.[O]_m3>>C=C=O_m1.[OH]_m2,0.025082112713728004,abstraction
393,O=[C]O_m2.[CH2]C=C[CH2]_m3>>O=C=O_m1.[CH2]C=CC_m2,0.02473265793927041,abstraction
394,[CH]=O_m2.[CH2]_m3>>[C-]#[O+]_m1.[CH3]_m2,0.02466163363158152,abstraction
395,[CH]=C[CH]C_m3.C#C[CH]C_m2>>C#C[CH]C_m2.C=C=CC_m1,0.024633769479209502,abstraction
396,[O]O_m2.C[C]=O_m2>>[OH]_m2.O=C=O_m1.[CH3]_m2,0.024550880080028373,
397,[OH]_m2.C[C]=O_m2>>[OH]_m2.[C-]#[O+]_m1.[CH3]_m2,0.024332420607766195,
398,O=C=O_m1.[CH2]_m1>>[C-]#[O+]_m1.C=O_m1,0.02427143826806101,
399,[CH2]O_m2.C#C[CH2]_m2>>C=O_m1.C#CC_m1,0.023850644160312327,abstraction
400,CCCCOO_m1.C#C[CH2]_m2>>CCCCO[O]_m2.C=C=C_m1,0.02384237984101763,abstraction
401,C[C]=O_m2.[CH2]CCC_m2>>C=C=O_m1.CCCC_m1,0.02353645283427275,abstraction
402,[O]CC(=O)C=O_m2.[CH2]C=CC_m2>>O=CC(=O)C=O_m1.C=CCC_m1,0.023265882652896558,abstraction
403,C=C=C_m1.[H]_m2>>C#C[CH2]_m2.[H][H]_m1,0.023015367487331368,abstraction
404,[CH2]O_m2.[H]_m2>>C=O_m1.[H][H]_m1,0.022904218028307943,abstraction
405,[H]_m2.[O]O_m2>>[O]_m3.O_m1,0.022865852653560302,
406,[CH]C=C_m3.[CH2]C=C[CH2]_m3>>C#C[CH2]_m2.[CH2]C=CC_m2,0.02266229449255325,abstraction
407,C1=COCC1_m1.O=[C]O_m2>>[CH]1C=CCO1_m2.O=CO_m1,0.02247452615801102,abstraction
408,[CH2]CCC_m2.[CH2]C=CC_m2>>C=CCC_m1.C=CCC_m1,0.02233327933901089,abstraction
409,C#C[CH]C_m2.C=[C]C_m2>>C#CC=C_m1.C=CC_m1,0.02208676992033524,abstraction
410,C=C[O]_m2.O=C=C(O)C=O_m1>>[O]C(CC=O)=C(O)C=O_m2,0.022043238363225404,addition
411,[CH]=C_m2.O=[C]C=CC=O_m2>>C#C_m1.O=CC=CC=O_m1,0.021054875095032163,abstraction
412,C1=COCC1_m1.[CH2]CCC_m2>>[CH]1C=CCO1_m2.CCCC_m1,0.02091048764182131,abstraction
413,[CH2]CCC_m2.[O][O]_m3>>CCCCO[O]_m2,0.02085538539583377,addition
414,[CH]=C_m2.C[CH]CC_m2>>C#C_m1.CCCC_m1,0.020844247751740312,abstraction
415,C_m1.CO[O]_m2>>[CH3]_m2.COO_m1,0.020635760087130528,abstraction
416,CC(=O)C(O)=C[O]_m2.O=C1[C]=CC1_m2>>CC(=O)C(=O)C=O_m1.O=C1C=CC1_m1,0.020632896778077427,abstraction
417,C=CO_m1>>CC=O_m1,0.020556108308754432,migration
418,[OH]_m2.[CH3]_m2>>CO_m1,0.020426146202898385,
419,C[CH2]_m2.C[C]=O_m2>>C=C_m1.CC=O_m1,0.020308902626251,abstraction
420,C=CCC_m1.[CH2]CC=C_m2>>[CH2]C=CC_m2.C=CCC_m1,0.020300789006973283,abstraction
421,[H]_m2.C=C=O_m1>>[C-]#[O+]_m1.[CH3]_m2,0.020235595601310555,
422,[CH2]CC_m2.[O]C1C(=O)OOC=1O_m2>>C=CC_m1.O=C1OOC(O)C1=O_m1,0.02003657281765148,abstraction
423,[CH]=O_m2.[CH2]C=C_m2>>[C-]#[O+]_m1.C=CC_m1,0.019978819402557208,abstraction
424,C=CCC_m1.C[C]=O_m2>>[CH2]C=CC_m2.CC=O_m1,0.019862300858601262,abstraction
425,C=C[O]_m2.[CH]1C=CCO1_m2>>C=C=O_m1.C1=COCC1_m1,0.019563917673155132,abstraction
426,C=C(C)[O]_m2.[C-]#[O+]_m1>>[CH2]C(=O)CC=O_m2,0.019540514346176305,
427,[H]_m2.C=CCC_m1>>C[CH]CC_m2,0.019418212947932813,addition
428,[CH2]C=CC_m2.[CH2]_m1>>[CH2]C=CCC_m2,0.019269565134066486,
429,C_m1.[C]#C_m2>>[CH3]_m2.C#C_m1,0.019243625919815453,abstraction
430,[CH2]_m1.[CH2]CC_m2>>[CH2]CCC_m2,0.01905620406222001,
431,[CH2]C=C_m2.CC=O_m1>>C=CCC(C)[O]_m2,0.01900985306862853,addition
432,[O]_m3.C#C[O]_m2>>[CH]_m2.O=C=O_m1,0.018798728326579042,
433,[CH2]CCC_m2.C#C[CH2]_m2>>C=CCC_m1.C=C=C_m1,0.0187060232385252,abstraction
434,[H]_m2.CC(=O)C(=O)C=O_m1>>CC(=O)C(=O)C[O]_m2,0.01854671462532365,addition
435,C=C=CC_m1.C=C[O]_m2>>C#C[CH]C_m2.CC=O_m1,0.0184171072408392,abstraction
436,CCCC_m1.C#C[O]_m2>>[CH2]CCC_m2.C=C=O_m1,0.018168928083634003,abstraction
437,C=C[O]_m2.[H]_m2>>C=C=O_m1.[H][H]_m1,0.01809064026748824,abstraction
438,[CH]=C_m2.[CH2]CCC_m2>>C#C_m1.CCCC_m1,0.017761162342578716,abstraction
439,[H]_m2.C[O]_m2>>[OH]_m2.[CH3]_m2,0.017613021110949856,
440,[H]_m2.[CH2]O_m2>>[OH]_m2.[CH3]_m2,0.017601001152971366,
441,[OH]_m2.[CH]=C_m2>>[CH]=O_m2.[CH3]_m2,0.017517104323447625,
442,[H]_m2.C[O]_m2>>O_m1.[CH2]_m1,0.01726326353798436,
443,O=C[C](O)C=O_m2.CCCCO[O]_m2>>O=C=C(O)C=O_m1.CCCCOO_m1,0.017198103734118196,abstraction
444,C[O]_m2.[O][O]_m3>>C=O_m1.[O]O_m2,0.0170361613373922,abstraction
445,[OH]_m2.[C]=C_m1>>[H]_m2.C=C=O_m1,0.016903757481252845,
446,[CH]=C_m2.CO[O]_m2>>C#C_m1.COO_m1,0.016696673392040017,abstraction
447,[He]_m1.[CH2]_m1>>[He]_m1.[CH2]_m3,0.01661115511949807,
448,[H]_m2.[CH2]O_m2>>CO_m1,0.016578044903022716,
449,C=O_m1.[CH2]_m1>>[CH]=O_m2.[CH3]_m2,0.016340941042757625,abstraction
450,CC=CC_m1.[CH3]_m2>>[CH2]C=CC_m2.C_m1,0.016277794369993652,abstraction
451,[C-]#[O+]_m1.CC(=O)C(O)=C[O]_m2>>[O]C(CC=O)=C(O)C=O_m2,0.016238973688337214,
452,[CH2]C=CC_m2.[CH]1C=CCO1_m2>>C=CC=C_m1.C1=COCC1_m1,0.016139044784798308,abstraction
453,[CH2]C=C_m2.O=C=C(O)C=O_m1>>C=CCC([O])C(O)=C=O_m2,0.015995439365256534,addition
454,CC_m1.[H]_m2>>C[CH2]_m2.[H][H]_m1,0.015982755974192468,abstraction
455,[CH]=C_m2.[OH]_m2>>C#C_m1.O_m1,0.015897219477707492,abstraction
456,[CH]=C_m2.C[C]=O_m2>>C#C_m1.CC=O_m1,0.015886349496589517,abstraction
457,C=[C]C(=O)C=O_m2.C[CH]CC_m2>>C#CC(=O)C=O_m1.CCCC_m1,0.015759670042997182,abstraction
458,C#C[CH]C_m2.[CH2]C=C[CH2]_m3>>C#CC=C_m1.[CH2]CC=C_m2,0.0156640493786694,abstraction
459,C=CCC_m1.C=[C]C_m2>>[CH2]C=CC_m2.C=CC_m1,0.015572716526941685,abstraction
460,[CH2]C=CC_m2.C#C[CH2]_m2>>C=CC=C_m1.C#CC_m1,0.01507254723011506,abstraction
461,CCCC_m1.[OH]_m2>>[CH2]CCC_m2.O_m1,0.015009566396654362,abstraction
462,[O]_m3.C[CH2]_m2>>[H]_m2.CC=O_m1,0.014882861827103012,
463,[CH2]_m1.[H]_m2>>[CH]_m2.[H][H]_m1,0.014784298450695831,abstraction
464,C=C_m1.[O][O]_m3>>[CH]=C_m2.[O]O_m2,0.014671230974771129,abstraction
465,C=CO_m1.C[CH]CC_m2>>C=C[O]_m2.CCCC_m1,0.01414183440982979,abstraction
466,C=C=O_m1.[CH]=C_m2>>C#C[O]_m2.C=C_m1,0.01413841855191032,abstraction
467,C[CH]CC_m2.[CH]C=O_m3>>C=CCC_m1.C=C[O]_m2,0.014101899127013574,abstraction
468,OO_m1.C[CH]CC_m2>>[O]O_m2.CCCC_m1,0.014056636166594656,abstraction
469,C=[C]C_m2.[CH]=C_m2>>C#CC_m1.C=C_m1,0.0137981043106435,abstraction
470,C[CH2]_m2.[CH2]CCC_m2>>C=C_m1.CCCC_m1,0.013690844957366971,abstraction
471,CCCO[O]_m2>>C[CH]COO_m2,0.013342890512028421,migration
472,C=[C]C_m2.C=[C]C_m2>>C#CC_m1.C=CC_m1,0.013262885859455086,abstraction
473,CC_m1.[O]_m3>>C[CH2]_m2.[OH]_m2,0.01323701941846319,abstraction
474,C=C=C_m1.[CH]1C=CCO1_m2>>C#C[CH2]_m2.C1=COCC1_m1,0.013203274126641,abstraction
475,CO_m1.C[CH]CC_m2>>[CH2]O_m2.CCCC_m1,0.0129804912913556,abstraction
476,[O]_m3.C[O]_m2>>CO[O]_m2,0.012605071571495449,
477,CO_m1.C[CH2]_m2>>[CH2]O_m2.CC_m1,0.012510968673218787,abstraction
478,O=C=C1CO1_m1>>O=C1CC1=O_m1,0.012443407553244122,
479,O=C[C](O)C=O_m2.[CH3]_m2>>O=CC(=O)C=O_m1.C_m1,0.01242563298902066,abstraction
480,O=CCC=O_m1.C#C[CH2]_m2>>O=[C]CC=O_m2.C#CC_m1,0.012325502289311351,abstraction
481,[CH2]CCC_m2.C[CH]CC_m2>>C=CCC_m1.CCCC_m1,0.012191470888799148,abstraction
482,CC(=O)C([O])=CO_m2.C=O_m1>>CC(=O)C(=O)C(O)C[O]_m2,0.012183322151347032,addition
483,[CH]=O_m2.[CH]1C=CCO1_m2>>[C-]#[O+]_m1.C1=COCC1_m1,0.012119209370136335,abstraction
484,O=CC=CC=O_m1.C[CH]CC_m2>>O=[C]C=CC=O_m2.CCCC_m1,0.012099971311708629,abstraction
485,CO_m1.[O]C=O_m2>>C[O]_m2.O=CO_m1,0.012096207241894523,abstraction
486,C=C=O_m1.[H]_m2>>C#C[O]_m2.[H][H]_m1,0.011941735393961856,abstraction
487,CO_m1.[H]_m2>>C[O]_m2.[H][H]_m1,0.011654436719579154,abstraction
488,OOC[C](O)O_m2>>[OH]_m2.OC1(O)CO1_m1,0.01163101956500764,
489,CCO[O]_m2.[C-]#[O+]_m1>>CC(=O)CO[O]_m2,0.011575147189204844,
490,C=C(O)C=O_m1.C#C[CH2]_m2>>[CH2]C(=O)C=O_m2.C#CC_m1,0.011400494222131685,abstraction
491,C=CC_m1.C#C[CH2]_m2>>[CH2]C=C_m2.C=C=C_m1,0.011299831001097679,abstraction
492,[H]_m2.C=CC=C_m1>>[CH2]C=CC_m2,0.011087744345811768,addition
493,C=C[O]_m2.[O][O]_m3>>C=C=O_m1.[O]O_m2,0.01108080732301788,abstraction
494,[CH2]CCC_m2.[O]_m3>>CCCC[O]_m2,0.011006296499413338,
495,C=CCC_m1.[H]_m2>>[CH2]CC=C_m2.[H][H]_m1,0.010777606875674278,abstraction
496,C1=COCC1_m1.C=C[O]_m2>>[CH]1C=CCO1_m2.C=CO_m1,0.010758246249284798,abstraction
497,[CH2]C=C_m2.[CH2]_m1>>[CH2]C=CC_m2,0.010694708183650807,
498,[O]C[O]_m3>>C1OO1_m1,0.01064755703623362,
499,C=O_m1.[C]#C_m2>>[CH]=O_m2.C#C_m1,0.0105502448297962,abstraction
500,C=[C]C(=O)C=O_m2.C[CH2]_m2>>C#CC(=O)C=O_m1.CC_m1,0.010423106602625626,abstraction
501,C=C[O]_m2.CC(=O)C(=O)C=O_m1>>C[C](OCC=O)C(=O)C=O_m2,0.01041956572166869,addition
502,[CH]=C_m2.[CH2]_m3>>C#C_m1.[CH3]_m2,0.010226661728786371,abstraction
503,[CH2]C#CC_m2.[CH2]C=C_m2>>C=C=C=C_m1.C=CC_m1,0.009971496529472188,abstraction
504,[OH]_m2.[CH2]_m3>>[H]_m2.C=O_m1,0.00983860076503123,
505,C1=COCC1_m1.[O]_m3>>[CH]1C=CCO1_m2.[OH]_m2,0.009768932164456163,abstraction
506,[O]C1OOC(O)C1=O_m2.[O]C(=O)O_m2>>O=C1OOC(O)C1=O_m1.O=C(O)O_m1,0.009761731296602705,abstraction
507,[OH]_m2.[CH]=C_m2>>[H]_m2.C[C]=O_m2,0.00975806259432025,
508,CC=O_m1.[CH2]CCC_m2>>C[C]=O_m2.CCCC_m1,0.009579321471452141,abstraction
509,O=C=C[C](O)C=O_m2>>O=C=CC(=O)[CH]O_m2,0.009576428127248269,migration
510,[CH]_m2.C#C[O]_m2>>[C-]#[O+]_m1.C#C_m1,0.009506943510625651,
511,[CH2]C=C_m2.[H]_m2>>C=CC_m1,0.009419863813698982,
512,[CH]=O_m2.[CH2]C(=C=O)O[O]_m3>>C=C(O[O])C(=O)C=O_m2,0.009389744932332987,
513,[CH]1C=CCO1_m2.[CH3]_m2>>C1C=COC=1_m1.C_m1,0.009255248212825378,abstraction
514,[CH2]C=C_m2.[CH2]O[O]_m3>>C=C=C_m1.CO[O]_m2,0.00922555742277386,abstraction
515,O=C1OOC(O)[C]1O_m2.[O]C1C(=O)OOC=1O_m2>>O=C1OOC(O)C1=O_m1.O=C1OOC(O)C1=O_m1,0.009209893301062805,abstraction
516,[CH2]CC(C)OO_m2>>[OH]_m2.CC1CCO1_m1,0.009136499205376613,
517,[CH2]C=CC_m2.[CH]C=O_m3>>C=CC=C_m1.C=C[O]_m2,0.00913251351603125,abstraction
518,[O]C(=O)C([O])C(=O)C=O_m3>>O=CC(=O)C1OOC1=O_m1,0.008987916241781836,
519,CC=O_m1.[O]_m3>>C=C[O]_m2.[OH]_m2,0.00893658080143301,abstraction
520,N#N_m1.[CH2]_m1>>N#N_m1.[CH2]_m3,0.008913583576255308,
521,[CH]=C[CH]C_m3.[CH3]_m2>>C#C[CH]C_m2.C_m1,0.008789852059314882,abstraction
522,O=C1OOC(O)[C]1O_m2.CCCCO[O]_m2>>O=C1OOC(O)C1=O_m1.CCCCOO_m1,0.008750607580747784,abstraction
523,C=CCC_m1.C=C[O]_m2>>[CH2]C=CC_m2.CC=O_m1,0.008733603776964768,abstraction
524,C[CH2]_m2.[CH2]CCCOO_m2>>C=C_m1.CCCCOO_m1,0.00871847220950988,abstraction
525,C=C(C)[O]_m2.[O][O]_m3>>CC(=O)CO[O]_m2,0.008599581911458163,addition
