Unnamed: 0,species,species_id,path
918,C6H12OH-1O2-2,CCCCC(O[O])CO_m2,geoms/CCCCC_p_O_b_O_d__q_CO_m2.xyz
919,C6H12OH-2O2-1,CCCCC(CO[O])O_m2,geoms/CCCCC_p_CO_b_O_d__q_O_m2.xyz
920,C6H12OH-2O2-3,CCCC(C(O)C)O[O]_m2,geoms/CCCC_p_C_p_O_q_C_q_O_b_O_d__m2.xyz
921,C6H12OH-3O2-2,CC(C(CCC)O)O[O]_m2,geoms/CC_p_C_p_CCC_q_O_q_O_b_O_d__m2.xyz
922,C6H12OH-3O2-4,CCC(C(CC)O)O[O]_m2,geoms/CCC_p_C_p_CC_q_O_q_O_b_O_d__m2.xyz
923,PC4H9CHO,CCCCC=O_m1,geoms/CCCCC=O_m1.xyz
924,PC4H8CHO-1,CCC[CH]C=O_m2,geoms/CCC_b_CH_d_C=O_m2.xyz
925,PC4H8CHO-2,CC[CH]CC=O_m2,geoms/CC_b_CH_d_CC=O_m2.xyz
926,PC4H8CHO-3,C[CH]CCC=O_m2,geoms/C_b_CH_d_CCC=O_m2.xyz
927,PC4H8CHO-4,[CH2]CCCC=O_m2,geoms/_b_CH2_d_CCCC=O_m2.xyz
928,C6H11-1D3O,CCCC(C=C)[O]_m2,geoms/CCCC_p_C=C_q__b_O_d__m2.xyz
929,C6H11-1D4O,CCC(CC=C)[O]_m2,geoms/CCC_p_CC=C_q__b_O_d__m2.xyz
930,C6H11-1D5O,C=CCCC([O])C_m2,geoms/C=CCCC_p__b_O_d__q_C_m2.xyz
931,C6H11-1D6O,[O]CCCCC=C_m2,geoms/_b_O_d_CCCCC=C_m2.xyz
932,C6H11-2D1O,CCCC=CC[O]_m2,geoms/CCCC=CC_b_O_d__m2.xyz
933,C6H11-2D4O,CC=CC(CC)[O]_m2,geoms/CC=CC_p_CC_q__b_O_d__m2.xyz
934,C6H11-2D5O,CC=CCC([O])C_m2,geoms/CC=CCC_p__b_O_d__q_C_m2.xyz
935,C6H11-2D6O,CC=CCCC[O]_m2,geoms/CC=CCCC_b_O_d__m2.xyz
936,C6H11-3D1O,[O]CCC=CCC_m2,geoms/_b_O_d_CCC=CCC_m2.xyz
937,C6H11-3D2O,CCC=CC([O])C_m2,geoms/CCC=CC_p__b_O_d__q_C_m2.xyz
938,NC5H11CO,CCCCC[C]=O_m2,geoms/CCCCC_b_C_d_=O_m2.xyz
939,NC5H10CHO-1,CCCC[CH]C=O_m2,geoms/CCCC_b_CH_d_C=O_m2.xyz
940,NC5H10CHO-2,CCC[CH]CC=O_m2,geoms/CCC_b_CH_d_CC=O_m2.xyz
941,NC5H10CHO-3,CC[CH]CCC=O_m2,geoms/CC_b_CH_d_CCC=O_m2.xyz
942,NC5H10CHO-4,C[CH]CCCC=O_m2,geoms/C_b_CH_d_CCCC=O_m2.xyz
943,NC5H10CHO-5,[CH2]CCCCC=O_m2,geoms/_b_CH2_d_CCCCC=O_m2.xyz
944,C6H10D13,CCC=CC=C_m1,geoms/CCC=CC=C_m1.xyz
945,C6H10D24,CC=CC=CC_m1,geoms/CC=CC=CC_m1.xyz
946,C6H101-5,C=CCCC=C_m1,geoms/C=CCCC=C_m1.xyz
947,C6H9-A,C=C[CH]CC=C_m2,geoms/C=C_b_CH_d_CC=C_m2.xyz
948,NC7H16,CCCCCCC_m1,geoms/CCCCCCC_m1.xyz
949,C7H15-1,CCCCCC[CH2]_m2,geoms/CCCCCC_b_CH2_d__m2.xyz
950,C7H15-2,C[CH]CCCCC_m2,geoms/C_b_CH_d_CCCCC_m2.xyz
951,C7H15-3,CC[CH]CCCC_m2,geoms/CC_b_CH_d_CCCC_m2.xyz
952,C7H15-4,CCC[CH]CCC_m2,geoms/CCC_b_CH_d_CCC_m2.xyz
953,C7H15OOH-1,CCCCCCCOO_m1,geoms/CCCCCCCOO_m1.xyz
954,C7H15OOH-2,CCCCCC(OO)C_m1,geoms/CCCCCC_p_OO_q_C_m1.xyz
955,C7H15OOH-3,CCCCC(OO)CC_m1,geoms/CCCCC_p_OO_q_CC_m1.xyz
956,C7H15OOH-4,CCCC(CCC)OO_m1,geoms/CCCC_p_CCC_q_OO_m1.xyz
957,C7H15-1O2,CCCCCCCO[O]_m2,geoms/CCCCCCCO_b_O_d__m2.xyz
958,C7H15-2O2,CCCCCC(O[O])C_m2,geoms/CCCCCC_p_O_b_O_d__q_C_m2.xyz
959,C7H15-3O2,CCCCC(O[O])CC_m2,geoms/CCCCC_p_O_b_O_d__q_CC_m2.xyz
960,C7H15-4O2,CCCC(CCC)O[O]_m2,geoms/CCCC_p_CCC_q_O_b_O_d__m2.xyz
961,C7H15-1O,CCCCCCC[O]_m2,geoms/CCCCCCC_b_O_d__m2.xyz
962,C7H15-2O,CCCCCC([O])C_m2,geoms/CCCCCC_p__b_O_d__q_C_m2.xyz
963,C7H15-3O,CCCCC(CC)[O]_m2,geoms/CCCCC_p_CC_q__b_O_d__m2.xyz
964,C7H15-4O,CCCC(CCC)[O]_m2,geoms/CCCC_p_CCC_q__b_O_d__m2.xyz
965,C7H14OOH1-2,CCCCC[CH]COO_m2,geoms/CCCCC_b_CH_d_COO_m2.xyz
966,C7H14OOH1-3,CCCC[CH]CCOO_m2,geoms/CCCC_b_CH_d_CCOO_m2.xyz
967,C7H14OOH1-4,CCC[CH]CCCOO_m2,geoms/CCC_b_CH_d_CCCOO_m2.xyz
968,C7H14OOH1-5,CC[CH]CCCCOO_m2,geoms/CC_b_CH_d_CCCCOO_m2.xyz
969,C7H14OOH2-1,CCCCCC(OO)[CH2]_m2,geoms/CCCCCC_p_OO_q__b_CH2_d__m2.xyz
970,C7H14OOH2-3,CCCC[CH]C(OO)C_m2,geoms/CCCC_b_CH_d_C_p_OO_q_C_m2.xyz
971,C7H14OOH2-4,CCC[CH]CC(OO)C_m2,geoms/CCC_b_CH_d_CC_p_OO_q_C_m2.xyz
972,C7H14OOH2-5,CC[CH]CCC(OO)C_m2,geoms/CC_b_CH_d_CCC_p_OO_q_C_m2.xyz
973,C7H14OOH2-6,C[CH]CCCC(OO)C_m2,geoms/C_b_CH_d_CCCC_p_OO_q_C_m2.xyz
974,C7H14OOH3-1,CCCCC(OO)C[CH2]_m2,geoms/CCCCC_p_OO_q_C_b_CH2_d__m2.xyz
975,C7H14OOH3-2,CCCCC(OO)[CH]C_m2,geoms/CCCCC_p_OO_q__b_CH_d_C_m2.xyz
976,C7H14OOH3-4,CCC[CH]C(OO)CC_m2,geoms/CCC_b_CH_d_C_p_OO_q_CC_m2.xyz
977,C7H14OOH3-5,CC[CH]CC(OO)CC_m2,geoms/CC_b_CH_d_CC_p_OO_q_CC_m2.xyz
978,C7H14OOH3-6,C[CH]CCC(OO)CC_m2,geoms/C_b_CH_d_CCC_p_OO_q_CC_m2.xyz
979,C7H14OOH3-7,[CH2]CCCC(OO)CC_m2,geoms/_b_CH2_d_CCCC_p_OO_q_CC_m2.xyz
980,C7H14OOH4-1,CCCC(CC[CH2])OO_m2,geoms/CCCC_p_CC_b_CH2_d__q_OO_m2.xyz
981,C7H14OOH4-2,C[CH]CC(CCC)OO_m2,geoms/C_b_CH_d_CC_p_CCC_q_OO_m2.xyz
982,C7H14OOH4-3,CC[CH]C(CCC)OO_m2,geoms/CC_b_CH_d_C_p_CCC_q_OO_m2.xyz
983,C7H14O1-2,CCCCCC1CO1_m1,geoms/CCCCCC1CO1_m1.xyz
984,C7H14O1-3,CCCCC1CCO1_m1,geoms/CCCCC1CCO1_m1.xyz
985,C7H14O1-4,CCCC1CCCO1_m1,geoms/CCCC1CCCO1_m1.xyz
986,C7H14O1-5,CCC1CCCCO1_m1,geoms/CCC1CCCCO1_m1.xyz
987,C7H14O2-3,CCCCC1OC1C_m1,geoms/CCCCC1OC1C_m1.xyz
988,C7H14O2-4,CCCC1CC(O1)C_m1,geoms/CCCC1CC_p_O1_q_C_m1.xyz
989,C7H14O2-5,CCC1CCC(O1)C_m1,geoms/CCC1CCC_p_O1_q_C_m1.xyz
990,C7H14O2-6,CC1CCCC(O1)C_m1,geoms/CC1CCCC_p_O1_q_C_m1.xyz
991,C7H14O3-4,CCCC1OC1CC_m1,geoms/CCCC1OC1CC_m1.xyz
992,C7H14O3-5,CCC1CC(O1)CC_m1,geoms/CCC1CC_p_O1_q_CC_m1.xyz
993,C7H14OOH1-2O2,CCCCCC(COO)O[O]_m2,geoms/CCCCCC_p_COO_q_O_b_O_d__m2.xyz
994,C7H14OOH1-3O2,CCCCC(CCOO)O[O]_m2,geoms/CCCCC_p_CCOO_q_O_b_O_d__m2.xyz
995,C7H14OOH1-4O2,CCCC(CCCOO)O[O]_m2,geoms/CCCC_p_CCCOO_q_O_b_O_d__m2.xyz
996,C7H14OOH1-5O2,OOCCCCC(O[O])CC_m2,geoms/OOCCCCC_p_O_b_O_d__q_CC_m2.xyz
997,C7H14OOH2-1O2,CCCCCC(CO[O])OO_m2,geoms/CCCCCC_p_CO_b_O_d__q_OO_m2.xyz
998,C7H14OOH2-3O2,CC(C(O[O])CCCC)OO_m2,geoms/CC_p_C_p_O_b_O_d__q_CCCC_q_OO_m2.xyz
999,C7H14OOH2-4O2,CC(OO)CC(O[O])CCC_m2,geoms/CC_p_OO_q_CC_p_O_b_O_d__q_CCC_m2.xyz
1000,C7H14OOH2-5O2,OOC(CCC(O[O])CC)C_m2,geoms/OOC_p_CCC_p_O_b_O_d__q_CC_q_C_m2.xyz
1001,C7H14OOH2-6O2,OOC(CCCC(O[O])C)C_m2,geoms/OOC_p_CCCC_p_O_b_O_d__q_C_q_C_m2.xyz
1002,C7H14OOH3-1O2,CCCCC(CCO[O])OO_m2,geoms/CCCCC_p_CCO_b_O_d__q_OO_m2.xyz
1003,C7H14OOH3-2O2,CC(C(OO)CCCC)O[O]_m2,geoms/CC_p_C_p_OO_q_CCCC_q_O_b_O_d__m2.xyz
1004,C7H14OOH3-4O2,CCCC(C(OO)CC)O[O]_m2,geoms/CCCC_p_C_p_OO_q_CC_q_O_b_O_d__m2.xyz
1005,C7H14OOH3-5O2,CCC(CC(OO)CC)O[O]_m2,geoms/CCC_p_CC_p_OO_q_CC_q_O_b_O_d__m2.xyz
1006,C7H14OOH3-6O2,[O]OC(CCC(OO)CC)C_m2,geoms/_b_O_d_OC_p_CCC_p_OO_q_CC_q_C_m2.xyz
1007,C7H14OOH3-7O2,[O]OCCCCC(OO)CC_m2,geoms/_b_O_d_OCCCCC_p_OO_q_CC_m2.xyz
1008,C7H14OOH4-1O2,CCCC(CCCO[O])OO_m2,geoms/CCCC_p_CCCO_b_O_d__q_OO_m2.xyz
1009,C7H14OOH4-2O2,CC(O[O])CC(OO)CCC_m2,geoms/CC_p_O_b_O_d__q_CC_p_OO_q_CCC_m2.xyz
1010,C7H14OOH4-3O2,CCCC(C(O[O])CC)OO_m2,geoms/CCCC_p_C_p_O_b_O_d__q_CC_q_OO_m2.xyz
1011,C7H13Q12-3,CCCC[CH]C(COO)OO_m2,geoms/CCCC_b_CH_d_C_p_COO_q_OO_m2.xyz
1012,C7H13Q12-4,CCC[CH]CC(COO)OO_m2,geoms/CCC_b_CH_d_CC_p_COO_q_OO_m2.xyz
1013,C7H13Q12-5,CC[CH]CCC(COO)OO_m2,geoms/CC_b_CH_d_CCC_p_COO_q_OO_m2.xyz
1014,C7H13Q12-6,C[CH]CCCC(COO)OO_m2,geoms/C_b_CH_d_CCCC_p_COO_q_OO_m2.xyz
1015,C7H13Q13-2,CCCCC([CH]COO)OO_m2,geoms/CCCCC_p__b_CH_d_COO_q_OO_m2.xyz
1016,C7H13Q13-4,CCC[CH]C(CCOO)OO_m2,geoms/CCC_b_CH_d_C_p_CCOO_q_OO_m2.xyz
1017,C7H13Q13-5,CC[CH]CC(CCOO)OO_m2,geoms/CC_b_CH_d_CC_p_CCOO_q_OO_m2.xyz
1018,C7H13Q13-6,C[CH]CCC(CCOO)OO_m2,geoms/C_b_CH_d_CCC_p_CCOO_q_OO_m2.xyz
1019,C7H13Q13-7,[CH2]CCCC(CCOO)OO_m2,geoms/_b_CH2_d_CCCC_p_CCOO_q_OO_m2.xyz
1020,C7H13Q14-2,CCCC(C[CH]COO)OO_m2,geoms/CCCC_p_C_b_CH_d_COO_q_OO_m2.xyz
1021,C7H13Q14-3,CCCC([CH]CCOO)OO_m2,geoms/CCCC_p__b_CH_d_CCOO_q_OO_m2.xyz
1022,C7H13Q14-5,CC[CH]C(CCCOO)OO_m2,geoms/CC_b_CH_d_C_p_CCCOO_q_OO_m2.xyz
1023,C7H13Q14-6,C[CH]CC(CCCOO)OO_m2,geoms/C_b_CH_d_CC_p_CCCOO_q_OO_m2.xyz
1024,C7H13Q14-7,[CH2]CCC(CCCOO)OO_m2,geoms/_b_CH2_d_CCC_p_CCCOO_q_OO_m2.xyz
1025,C7H13Q15-2,OOC[CH]CCC(OO)CC_m2,geoms/OOC_b_CH_d_CCC_p_OO_q_CC_m2.xyz
1026,C7H13Q15-3,OOCC[CH]CC(OO)CC_m2,geoms/OOCC_b_CH_d_CC_p_OO_q_CC_m2.xyz
1027,C7H13Q15-4,OOCCC[CH]C(OO)CC_m2,geoms/OOCCC_b_CH_d_C_p_OO_q_CC_m2.xyz
1028,C7H13Q15-6,OOCCCCC(OO)[CH]C_m2,geoms/OOCCCCC_p_OO_q__b_CH_d_C_m2.xyz
1029,C7H13Q15-7,OOCCCCC(OO)C[CH2]_m2,geoms/OOCCCCC_p_OO_q_C_b_CH2_d__m2.xyz
1030,C7H13Q23-1,[CH2]C(C(OO)CCCC)OO_m2,geoms/_b_CH2_d_C_p_C_p_OO_q_CCCC_q_OO_m2.xyz
1031,C7H13Q23-4,CC(C(OO)[CH]CCC)OO_m2,geoms/CC_p_C_p_OO_q__b_CH_d_CCC_q_OO_m2.xyz
1032,C7H13Q23-5,CC(C(OO)C[CH]CC)OO_m2,geoms/CC_p_C_p_OO_q_C_b_CH_d_CC_q_OO_m2.xyz
1033,C7H13Q23-6,CC(C(OO)CC[CH]C)OO_m2,geoms/CC_p_C_p_OO_q_CC_b_CH_d_C_q_OO_m2.xyz
1034,C7H13Q23-7,CC(C(OO)CCC[CH2])OO_m2,geoms/CC_p_C_p_OO_q_CCC_b_CH2_d__q_OO_m2.xyz
1035,C7H13Q24-1,[CH2]C(OO)CC(OO)CCC_m2,geoms/_b_CH2_d_C_p_OO_q_CC_p_OO_q_CCC_m2.xyz
1036,C7H13Q24-3,CC(OO)[CH]C(OO)CCC_m2,geoms/CC_p_OO_q__b_CH_d_C_p_OO_q_CCC_m2.xyz
1037,C7H13Q24-5,CC(OO)CC(OO)[CH]CC_m2,geoms/CC_p_OO_q_CC_p_OO_q__b_CH_d_CC_m2.xyz
1038,C7H13Q24-6,CC(OO)CC(OO)C[CH]C_m2,geoms/CC_p_OO_q_CC_p_OO_q_C_b_CH_d_C_m2.xyz
1039,C7H13Q24-7,CC(OO)CC(OO)CC[CH2]_m2,geoms/CC_p_OO_q_CC_p_OO_q_CC_b_CH2_d__m2.xyz
1040,C7H13Q25-1,OOC(CCC(OO)CC)[CH2]_m2,geoms/OOC_p_CCC_p_OO_q_CC_q__b_CH2_d__m2.xyz
1041,C7H13Q25-3,OOC([CH]CC(OO)CC)C_m2,geoms/OOC_p__b_CH_d_CC_p_OO_q_CC_q_C_m2.xyz
1042,C7H13Q25-4,OOC(C[CH]C(OO)CC)C_m2,geoms/OOC_p_C_b_CH_d_C_p_OO_q_CC_q_C_m2.xyz
1043,C7H13Q25-6,OOC(CCC(OO)[CH]C)C_m2,geoms/OOC_p_CCC_p_OO_q__b_CH_d_C_q_C_m2.xyz
1044,C7H13Q25-7,OOC(CCC(OO)C[CH2])C_m2,geoms/OOC_p_CCC_p_OO_q_C_b_CH2_d__q_C_m2.xyz
1045,C7H13Q26-1,OOC(CCCC(OO)C)[CH2]_m2,geoms/OOC_p_CCCC_p_OO_q_C_q__b_CH2_d__m2.xyz
1046,C7H13Q26-3,OOC([CH]CCC(OO)C)C_m2,geoms/OOC_p__b_CH_d_CCC_p_OO_q_C_q_C_m2.xyz
1047,C7H13Q26-4,OOC(C[CH]CC(OO)C)C_m2,geoms/OOC_p_C_b_CH_d_CC_p_OO_q_C_q_C_m2.xyz
1048,C7H13Q34-1,CCCC(C(OO)C[CH2])OO_m2,geoms/CCCC_p_C_p_OO_q_C_b_CH2_d__q_OO_m2.xyz
1049,C7H13Q34-2,CCCC(C(OO)[CH]C)OO_m2,geoms/CCCC_p_C_p_OO_q__b_CH_d_C_q_OO_m2.xyz
1050,C7H13Q34-5,CC[CH]C(C(OO)CC)OO_m2,geoms/CC_b_CH_d_C_p_C_p_OO_q_CC_q_OO_m2.xyz
1051,C7H13Q34-6,C[CH]CC(C(OO)CC)OO_m2,geoms/C_b_CH_d_CC_p_C_p_OO_q_CC_q_OO_m2.xyz
1052,C7H13Q34-7,[CH2]CCC(C(OO)CC)OO_m2,geoms/_b_CH2_d_CCC_p_C_p_OO_q_CC_q_OO_m2.xyz
1053,C7H13Q35-1,CCC(CC(OO)C[CH2])OO_m2,geoms/CCC_p_CC_p_OO_q_C_b_CH2_d__q_OO_m2.xyz
1054,C7H13Q35-2,C[CH]C(CC(OO)CC)OO_m2,geoms/C_b_CH_d_C_p_CC_p_OO_q_CC_q_OO_m2.xyz
1055,C7H13Q35-4,CCC([CH]C(OO)CC)OO_m2,geoms/CCC_p__b_CH_d_C_p_OO_q_CC_q_OO_m2.xyz
1056,C7KET12,CCCCCC(C=O)OO_m1,geoms/CCCCCC_p_C=O_q_OO_m1.xyz
1057,C7KET13,CCCCC(CC=O)OO_m1,geoms/CCCCC_p_CC=O_q_OO_m1.xyz
1058,C7KET14,CCCC(CCC=O)OO_m1,geoms/CCCC_p_CCC=O_q_OO_m1.xyz
1059,C7KET15,O=CCCCC(OO)CC_m1,geoms/O=CCCCC_p_OO_q_CC_m1.xyz
1060,C7KET21,CCCCCC(=O)COO_m1,geoms/CCCCCC_p_=O_q_COO_m1.xyz
1061,C7KET23,CCCCC(C(=O)C)OO_m1,geoms/CCCCC_p_C_p_=O_q_C_q_OO_m1.xyz
1062,C7KET24,CCCC(CC(=O)C)OO_m1,geoms/CCCC_p_CC_p_=O_q_C_q_OO_m1.xyz
1063,C7KET25,CCC(CCC(=O)C)OO_m1,geoms/CCC_p_CCC_p_=O_q_C_q_OO_m1.xyz
1064,C7KET26,OOC(CCCC(=O)C)C_m1,geoms/OOC_p_CCCC_p_=O_q_C_q_C_m1.xyz
1065,C7KET31,CCCCC(=O)CCOO_m1,geoms/CCCCC_p_=O_q_CCOO_m1.xyz
1066,C7KET32,CC(C(=O)CCCC)OO_m1,geoms/CC_p_C_p_=O_q_CCCC_q_OO_m1.xyz
1067,C7KET34,CCCC(C(=O)CC)OO_m1,geoms/CCCC_p_C_p_=O_q_CC_q_OO_m1.xyz
1068,C7KET35,CCC(=O)CC(OO)CC_m1,geoms/CCC_p_=O_q_CC_p_OO_q_CC_m1.xyz
1069,C7KET36,OOC(CCC(=O)CC)C_m1,geoms/OOC_p_CCC_p_=O_q_CC_q_C_m1.xyz
1070,C7KET37,OOCCCCC(=O)CC_m1,geoms/OOCCCCC_p_=O_q_CC_m1.xyz
1071,C7KET41,CCCC(=O)CCCOO_m1,geoms/CCCC_p_=O_q_CCCOO_m1.xyz
1072,C7KET42,CC(OO)CC(=O)CCC_m1,geoms/CC_p_OO_q_CC_p_=O_q_CCC_m1.xyz
1073,C7KET43,CCCC(=O)C(OO)CC_m1,geoms/CCCC_p_=O_q_C_p_OO_q_CC_m1.xyz
1074,C7H13-1D3OOH,CCCCC(C=C)OO_m1,geoms/CCCCC_p_C=C_q_OO_m1.xyz
1075,C7H13-1D4OOH,CCCC(CC=C)OO_m1,geoms/CCCC_p_CC=C_q_OO_m1.xyz
1076,C7H13-1D5OOH,CCC(OO)CCC=C_m1,geoms/CCC_p_OO_q_CCC=C_m1.xyz
1077,C7H13-1D6OOH,C=CCCCC(OO)C_m1,geoms/C=CCCCC_p_OO_q_C_m1.xyz
1078,C7H13-2D1OOH,CCCCC=CCOO_m1,geoms/CCCCC=CCOO_m1.xyz
1079,C7H13-2D4OOH,CCCC(C=CC)OO_m1,geoms/CCCC_p_C=CC_q_OO_m1.xyz
1080,C7H13-2D5OOH,CC=CCC(OO)CC_m1,geoms/CC=CCC_p_OO_q_CC_m1.xyz
1081,C7H13-2D6OOH,CC=CCCC(OO)C_m1,geoms/CC=CCCC_p_OO_q_C_m1.xyz
1082,C7H13-2D7OOH,OOCCCCC=CC_m1,geoms/OOCCCCC=CC_m1.xyz
1083,C7H13-3D1OOH,CCCC=CCCOO_m1,geoms/CCCC=CCCOO_m1.xyz
1084,C7H13-3D2OOH,CCCC=CC(OO)C_m1,geoms/CCCC=CC_p_OO_q_C_m1.xyz
1085,C7H13-3D5OOH,CCC=CC(OO)CC_m1,geoms/CCC=CC_p_OO_q_CC_m1.xyz
1086,C7H13-3D6OOH,CC(OO)CC=CCC_m1,geoms/CC_p_OO_q_CC=CCC_m1.xyz
1087,C7H13-3D7OOH,CCC=CCCCOO_m1,geoms/CCC=CCCCOO_m1.xyz
1088,C7H13O12-3OOH,CCCCC(C1CO1)OO_m1,geoms/CCCCC_p_C1CO1_q_OO_m1.xyz
1089,C7H13O12-4OOH,CCCC(CC1CO1)OO_m1,geoms/CCCC_p_CC1CO1_q_OO_m1.xyz
1090,C7H13O12-5OOH,CCC(OO)CCC1CO1_m1,geoms/CCC_p_OO_q_CCC1CO1_m1.xyz
1091,C7H13O12-6OOH,OOC(CCCC1CO1)C_m1,geoms/OOC_p_CCCC1CO1_q_C_m1.xyz
1092,C7H13O13-2OOH,CCCCC1OCC1OO_m1,geoms/CCCCC1OCC1OO_m1.xyz
1093,C7H13O13-4OOH,CCCC(C1CCO1)OO_m1,geoms/CCCC_p_C1CCO1_q_OO_m1.xyz
1094,C7H13O13-5OOH,CCC(OO)CC1CCO1_m1,geoms/CCC_p_OO_q_CC1CCO1_m1.xyz
1095,C7H13O13-6OOH,OOC(CCC1CCO1)C_m1,geoms/OOC_p_CCC1CCO1_q_C_m1.xyz
1096,C7H13O13-7OOH,OOCCCCC1CCO1_m1,geoms/OOCCCCC1CCO1_m1.xyz
1097,C7H13O14-2OOH,CCCC1CC(CO1)OO_m1,geoms/CCCC1CC_p_CO1_q_OO_m1.xyz
1098,C7H13O14-3OOH,CCCC1OCCC1OO_m1,geoms/CCCC1OCCC1OO_m1.xyz
1099,C7H13O14-5OOH,CCC(C1CCCO1)OO_m1,geoms/CCC_p_C1CCCO1_q_OO_m1.xyz
1100,C7H13O14-6OOH,OOC(CC1CCCO1)C_m1,geoms/OOC_p_CC1CCCO1_q_C_m1.xyz
1101,C7H13O14-7OOH,OOCCCC1CCCO1_m1,geoms/OOCCCC1CCCO1_m1.xyz
1102,C7H13O15-2OOH,OOC1CCC(OC1)CC_m1,geoms/OOC1CCC_p_OC1_q_CC_m1.xyz
1103,C7H13O15-3OOH,CCC1OCCC(C1)OO_m1,geoms/CCC1OCCC_p_C1_q_OO_m1.xyz
1104,C7H13O15-4OOH,CCC1OCCCC1OO_m1,geoms/CCC1OCCCC1OO_m1.xyz
1105,C7H13O15-6OOH,OOC(C1CCCCO1)C_m1,geoms/OOC_p_C1CCCCO1_q_C_m1.xyz
1106,C7H13O15-7OOH,OOCCC1CCCCO1_m1,geoms/OOCCC1CCCCO1_m1.xyz
1107,C7H13O23-1OOH,CCCCC1OC1COO_m1,geoms/CCCCC1OC1COO_m1.xyz
1108,C7H13O23-4OOH,CCCC(C1OC1C)OO_m1,geoms/CCCC_p_C1OC1C_q_OO_m1.xyz
1109,C7H13O23-5OOH,CCC(CC1OC1C)OO_m1,geoms/CCC_p_CC1OC1C_q_OO_m1.xyz
1110,C7H13O23-6OOH,OOC(CCC1OC1C)C_m1,geoms/OOC_p_CCC1OC1C_q_C_m1.xyz
1111,C7H13O23-7OOH,OOCCCCC1OC1C_m1,geoms/OOCCCCC1OC1C_m1.xyz
1112,C7H13O24-1OOH,CCCC1CC(O1)COO_m1,geoms/CCCC1CC_p_O1_q_COO_m1.xyz
1113,C7H13O24-3OOH,CCCC1OC(C1OO)C_m1,geoms/CCCC1OC_p_C1OO_q_C_m1.xyz
1114,C7H13O24-5OOH,CCC(C1CC(O1)C)OO_m1,geoms/CCC_p_C1CC_p_O1_q_C_q_OO_m1.xyz
1115,C7H13O24-6OOH,CC(OO)CC1CC(O1)C_m1,geoms/CC_p_OO_q_CC1CC_p_O1_q_C_m1.xyz
1116,C7H13O24-7OOH,CC1CC(O1)CCCOO_m1,geoms/CC1CC_p_O1_q_CCCOO_m1.xyz
1117,C7H13O25-1OOH,CCC1CCC(O1)COO_m1,geoms/CCC1CCC_p_O1_q_COO_m1.xyz
1118,C7H13O25-3OOH,CCC1CC(C(O1)C)OO_m1,geoms/CCC1CC_p_C_p_O1_q_C_q_OO_m1.xyz
1119,C7H13O25-4OOH,CCC1OC(CC1OO)C_m1,geoms/CCC1OC_p_CC1OO_q_C_m1.xyz
1120,C7H13O25-6OOH,CC(C1CCC(O1)C)OO_m1,geoms/CC_p_C1CCC_p_O1_q_C_q_OO_m1.xyz
1121,C7H13O25-7OOH,CC1CCC(O1)CCOO_m1,geoms/CC1CCC_p_O1_q_CCOO_m1.xyz
1122,C7H13O26-1OOH,CC1CCCC(O1)COO_m1,geoms/CC1CCCC_p_O1_q_COO_m1.xyz
1123,C7H13O26-3OOH,CC1OC(C)CCC1OO_m1,geoms/CC1OC_p_C_q_CCC1OO_m1.xyz
1124,C7H13O26-4OOH,OOC1CC(C)OC(C1)C_m1,geoms/OOC1CC_p_C_q_OC_p_C1_q_C_m1.xyz
1125,C7H13O34-1OOH,CCCC1OC1CCOO_m1,geoms/CCCC1OC1CCOO_m1.xyz
1126,C7H13O34-2OOH,CCCC1OC1C(OO)C_m1,geoms/CCCC1OC1C_p_OO_q_C_m1.xyz
1127,C7H13O34-5OOH,CCC(C1OC1CC)OO_m1,geoms/CCC_p_C1OC1CC_q_OO_m1.xyz
1128,C7H13O34-6OOH,CC(OO)CC1OC1CC_m1,geoms/CC_p_OO_q_CC1OC1CC_m1.xyz
1129,C7H13O34-7OOH,CCC1OC1CCCOO_m1,geoms/CCC1OC1CCCOO_m1.xyz
1130,C7H13O35-1OOH,CCC1CC(O1)CCOO_m1,geoms/CCC1CC_p_O1_q_CCOO_m1.xyz
1131,C7H13O35-2OOH,CC(C1CC(O1)CC)OO_m1,geoms/CC_p_C1CC_p_O1_q_CC_q_OO_m1.xyz
1132,C7H13O35-4OOH,CCC1OC(C1OO)CC_m1,geoms/CCC1OC_p_C1OO_q_CC_m1.xyz
1133,C7KET12O,CCCCCC(C=O)[O]_m2,geoms/CCCCCC_p_C=O_q__b_O_d__m2.xyz
1134,C7KET13O,CCCCC(CC=O)[O]_m2,geoms/CCCCC_p_CC=O_q__b_O_d__m2.xyz
1135,C7KET14O,CCCC(CCC=O)[O]_m2,geoms/CCCC_p_CCC=O_q__b_O_d__m2.xyz
1136,C7KET15O,O=CCCCC(CC)[O]_m2,geoms/O=CCCCC_p_CC_q__b_O_d__m2.xyz
1137,C7KET21O,CCCCCC(=O)C[O]_m2,geoms/CCCCCC_p_=O_q_C_b_O_d__m2.xyz
1138,C7KET23O,CCCCC(C(=O)C)[O]_m2,geoms/CCCCC_p_C_p_=O_q_C_q__b_O_d__m2.xyz
1139,C7KET24O,CCCC(CC(=O)C)[O]_m2,geoms/CCCC_p_CC_p_=O_q_C_q__b_O_d__m2.xyz
1140,C7KET25O,CCC(CCC(=O)C)[O]_m2,geoms/CCC_p_CCC_p_=O_q_C_q__b_O_d__m2.xyz
